股票代码,出现粘合日期,订单状态,进场日期,是否有平半仓,进场价格,出场日期,出场价格, 利润
600452,2013-09-17,止损出场,2013-09-24,False,7.82,2013-09-26,7.63,-0.1900000000000004
600131,2013-12-11,"观望,未进场",,False,4.34,,0,0
600236,2014-02-13,止损出场,2014-02-18,False,2.99,2014-02-19,2.94,-0.050000000000000266
600110,2014-07-23,压到红线止损出场,2014-07-28,True,5.98,2014-08-07,6.018125,0.038124999999999964
600101,2014-04-23,"观望,未进场",,False,8.49,,0,0
600452,2013-09-11,未进场就被达到止损位置出场,,False,8.0,,0,0
600236,2013-11-27,未进场就被达到止损位置出场,,False,3.42,,0,0
600131,2013-12-10,"观望,未进场",,False,4.36,,0,0
600101,2014-04-22,止损出场,2014-04-25,False,8.32,2014-04-28,7.93,-0.39000000000000057
600110,2014-07-22,压到红线止损出场,2014-07-25,True,5.98,2014-08-07,6.018125,0.038124999999999964
600452,2013-09-10,止损出场,2013-09-13,False,7.87,2013-09-16,7.76,-0.11000000000000032
600236,2013-10-23,止损出场,2013-10-30,False,3.34,2013-10-31,3.26,-0.08000000000000007
600101,2014-04-21,止损出场,2014-04-24,False,8.25,2014-04-28,7.93,-0.3200000000000003
600452,2013-09-09,止损出场,2013-09-12,False,7.87,2013-09-17,7.68,-0.1900000000000004
600110,2014-07-21,压到红线止损出场,2014-07-25,True,5.98,2014-08-07,6.018125,0.038124999999999964
600131,2013-12-09,"观望,未进场",,False,4.38,,0,0
600236,2013-10-22,止损出场,2013-10-30,False,3.34,2013-10-31,3.28,-0.06000000000000005
600101,2014-03-12,未进场就被达到止损位置出场,,False,8.45,,0,0
600452,2013-09-05,压到红线止损出场,2013-09-10,True,7.77,2013-09-16,7.753125000000001,-0.016874999999998863
600110,2014-06-18,压到红线止损出场,2014-06-23,True,5.17,2014-07-21,5.7837499999999995,0.6137499999999996
600131,2013-12-02,止损出场,2013-12-05,False,4.39,2013-12-16,4.24,-0.14999999999999947
600236,2013-10-21,止损出场,2013-10-30,False,3.35,2013-10-31,3.3,-0.050000000000000266
600101,2014-01-06,未进场就被达到止损位置出场,,False,8.55,,0,0
600452,2013-09-05,压到红线止损出场,2013-09-10,True,7.77,2013-09-16,7.753125000000001,-0.016874999999998863
600131,2013-10-15,止损出场,2013-10-18,False,4.71,2013-11-05,4.47,-0.2400000000000002
600110,2014-06-17,压到红线止损出场,2014-06-23,True,5.2,2014-07-21,5.7837499999999995,0.5837499999999993
600236,2013-10-15,止损出场,2013-11-28,False,3.41,2013-11-29,3.33,-0.08000000000000007
600452,2013-09-04,未进场就被达到止损位置出场,,False,7.96,,0,0
600101,2013-12-02,止损出场,2013-12-05,False,9.3,2013-12-20,8.68,-0.620000000000001
600131,2013-09-04,止损出场,2013-09-09,True,4.72,2013-09-17,4.64,-0.08000000000000007
600110,2014-06-16,未进场就被达到止损位置出场,,False,5.28,,0,0
600236,2012-11-19,止损出场,2012-11-22,False,3.57,2012-11-27,3.38,-0.18999999999999995
600452,2013-09-03,未进场就被达到止损位置出场,,False,7.96,,0,0
600101,2013-08-14,未进场就被达到止损位置出场,,False,9.03,,0,0
600131,2013-09-03,止损出场,2013-09-06,True,4.72,2013-09-17,4.58,-0.13999999999999968
600236,2012-05-09,未进场就被达到止损位置出场,,False,3.8,,0,0
600110,2014-04-09,未进场就被达到止损位置出场,,False,5.4,,0,0
600452,2013-09-02,未进场就被达到止损位置出场,,False,7.92,,0,0
600101,2010-09-08,未进场就被达到止损位置出场,,False,7.99,,0,0
600098,2017-06-26,未进场就被达到止损位置出场,,False,7.68,,0,0
600131,2013-08-19,未进场就被达到止损位置出场,,False,4.67,,0,0
600236,2012-05-08,未进场就被达到止损位置出场,,False,3.83,,0,0
600110,2014-02-26,未进场就被达到止损位置出场,,False,5.33,,0,0
600098,2016-10-19,止损出场,2016-10-24,False,8.56,2016-10-26,8.42,-0.14000000000000057
600452,2013-08-29,止损出场,2013-09-04,False,7.95,2013-09-18,7.64,-0.3100000000000005
600101,2010-04-28,"观望,未进场",,False,8.47,,0,0
600236,2012-05-02,止损出场,2012-05-08,False,3.83,2012-05-09,3.76,-0.07000000000000028
600110,2013-12-24,未进场就被达到止损位置出场,,False,6.23,,0,0
600131,2012-03-12,止损出场,2012-05-02,False,6.72,2012-05-03,6.48,-0.23999999999999932
600098,2014-10-13,止损出场,2014-10-16,False,5.56,2014-10-17,5.38,-0.17999999999999972
600452,2013-08-29,止损出场,2013-09-04,False,7.95,2013-09-18,7.64,-0.3100000000000005
600101,2009-12-14,未进场就被达到止损位置出场,,False,9.1,,0,0
600236,2011-10-26,未进场就被达到止损位置出场,,False,4.51,,0,0
600110,2013-11-27,未进场就被达到止损位置出场,,False,6.02,,0,0
600131,2012-02-09,未进场就被达到止损位置出场,,False,6.29,,0,0
600098,2014-06-26,未进场就被达到止损位置出场,,False,4.91,,0,0
600452,2013-08-28,未进场就被达到止损位置出场,,False,7.95,,0,0
600101,2009-04-15,止损出场,2009-04-20,False,6.1,2009-04-27,5.46,-0.6399999999999997
600110,2012-11-21,止损出场,2012-11-26,True,0.0,2012-11-27,0.0,0.0
600131,2012-02-09,未进场就被达到止损位置出场,,False,6.29,,0,0
600236,2011-02-15,压到红线止损出场,2011-02-18,True,5.19,2011-03-22,6.093125000000001,0.9031250000000002
600098,2014-06-26,未进场就被达到止损位置出场,,False,4.91,,0,0
600452,2013-08-08,止损出场,2013-08-13,False,7.79,2013-08-15,7.55,-0.2400000000000002
600101,2009-04-14,止损出场,2009-04-17,True,5.67,2009-04-27,5.46,-0.20999999999999996
600110,2012-10-16,止损出场,2012-10-19,True,3.64,2012-10-26,3.54,-0.10000000000000009
600023,2017-07-20,未进场就被达到止损位置出场,,False,5.62,,0,0
600131,2012-02-08,压到红线止损出场,2012-02-13,True,6.04,2012-02-28,6.248125,0.2081249999999999
600236,2010-12-08,止损出场,2010-12-13,False,4.82,2010-12-20,4.7,-0.1200000000000001
600098,2014-06-25,止损出场,2014-07-16,False,4.92,2014-07-17,4.88,-0.040000000000000036
600452,2013-08-08,止损出场,2013-08-13,False,7.79,2013-08-15,7.55,-0.2400000000000002
600023,2017-07-20,未进场就被达到止损位置出场,,False,5.62,,0,0
600023,2017-07-19,未进场就被达到止损位置出场,,False,5.61,,0,0
600101,2009-02-09,压到红线止损出场,2009-02-12,True,5.2,2009-02-18,5.18,-0.020000000000000462
600110,2012-09-26,压到红线止损出场,2012-10-08,True,3.53,2012-10-16,3.5650000000000004,0.035000000000000586
600131,2010-09-07,未进场就被达到止损位置出场,,False,6.19,,0,0
600452,2013-08-07,未进场就被达到止损位置出场,,False,7.95,,0,0
600023,2017-07-04,止损出场,2017-07-07,False,5.45,2017-07-17,5.39,-0.0600000000000005
600098,2014-06-24,止损出场,2014-07-16,False,4.92,2014-07-17,4.89,-0.03000000000000025
600023,2017-07-03,未进场就被达到止损位置出场,,False,5.47,,0,0
600110,2012-09-10,止损出场,2012-09-13,False,3.73,2012-09-14,3.66,-0.06999999999999984
600131,2010-09-06,压到红线止损出场,2010-09-09,True,6.02,2010-09-20,6.071249999999999,0.051249999999999574
600452,2013-08-01,压到红线止损出场,2013-08-06,True,7.33,2013-08-19,7.58625,0.25624999999999964
600098,2014-06-23,止损出场,2014-07-16,False,4.92,2014-07-17,4.9,-0.019999999999999574
600023,2017-04-25,未进场就被达到止损位置出场,,False,5.79,,0,0
600110,2012-08-22,未进场就被达到止损位置出场,,False,3.77,,0,0
600452,2013-08-01,压到红线止损出场,2013-08-06,True,7.33,2013-08-19,7.58625,0.25624999999999964
600023,2017-02-15,未进场就被达到止损位置出场,,False,5.93,,0,0
600098,2014-06-16,压到红线止损出场,2014-07-28,True,4.97,2014-08-26,5.0737499999999995,0.10374999999999979
600110,2012-08-02,压到红线止损出场,2012-08-07,True,3.83,2012-08-13,3.8075,-0.022499999999999964
600452,2013-07-31,压到红线止损出场,2013-08-05,True,7.28,2013-08-19,7.58625,0.30624999999999947
600023,2016-10-19,止损出场,2016-10-24,False,5.43,2016-11-02,5.32,-0.10999999999999943
600098,2014-06-05,压到红线止损出场,2014-06-11,True,4.93,2014-06-18,4.91,-0.019999999999999574
600110,2012-08-02,压到红线止损出场,2012-08-07,True,3.83,2012-08-13,3.8075,-0.022499999999999964
600023,2016-10-18,未进场就被达到止损位置出场,,False,5.43,,0,0
600452,2013-07-30,压到红线止损出场,2013-08-02,True,7.19,2013-08-19,7.58625,0.3962499999999993
600098,2014-06-05,压到红线止损出场,2014-06-11,True,4.93,2014-06-18,4.91,-0.019999999999999574
600110,2012-08-01,止损出场,2012-08-06,False,3.84,2012-08-27,3.64,-0.19999999999999973
600452,2013-07-29,未进场就被达到止损位置出场,,False,7.29,,0,0
600023,2016-10-17,压到红线止损出场,2016-10-20,True,5.35,2016-10-31,5.370000000000001,0.02000000000000135
600098,2014-06-04,压到红线止损出场,2014-06-11,True,4.93,2014-06-18,4.91,-0.019999999999999574
600110,2012-07-31,未进场就被达到止损位置出场,,False,3.84,,0,0
600023,2016-09-14,止损出场,2016-09-21,False,5.37,2016-09-26,5.29,-0.08000000000000007
600027,2017-06-07,"观望,未进场",,False,5.13,,0,0
600452,2013-06-06,"观望,未进场",,False,8.33,,0,0
600098,2014-06-03,未进场就被达到止损位置出场,,False,4.94,,0,0
600110,2012-07-25,止损出场,2012-07-30,False,3.77,2012-07-31,3.68,-0.08999999999999986
600023,2016-08-08,未进场就被达到止损位置出场,,False,5.26,,0,0
600027,2017-05-03,止损出场,2017-05-09,False,5.0,2017-05-22,4.7,-0.2999999999999998
600098,2014-05-21,未进场就被达到止损位置出场,,False,5.04,,0,0
600110,2012-07-24,未进场就被达到止损位置出场,,False,3.76,,0,0
600452,2013-06-06,"观望,未进场",,False,8.33,,0,0
600023,2016-05-31,止损出场,2016-06-03,True,5.34,2016-06-23,5.17,-0.16999999999999993
600027,2017-05-02,未进场就被达到止损位置出场,,False,5.16,,0,0
600098,2014-05-20,止损出场,2014-05-23,False,4.94,2014-06-04,4.89,-0.05000000000000071
600110,2012-07-23,压到红线止损出场,2012-07-26,True,3.74,2012-08-13,3.8075,0.0674999999999999
600027,2017-02-15,未进场就被达到止损位置出场,,False,5.36,,0,0
600452,2013-06-05,"观望,未进场",,False,8.33,,0,0
600023,2015-03-16,压到红线止损出场,2015-03-19,True,7.05,2015-04-15,8.075,1.0249999999999995
600098,2014-05-19,压到红线止损出场,2014-05-22,True,4.92,2014-05-23,4.9506250000000005,0.03062500000000057
600110,2012-02-07,止损出场,2012-02-10,True,4.12,2012-02-29,3.9,-0.2200000000000002
600027,2016-11-14,未进场就被达到止损位置出场,,False,5.07,,0,0
600023,2014-08-18,压到红线止损出场,2014-08-21,True,4.82,2014-09-09,5.42375,0.6037499999999998
600098,2014-05-15,未进场就被达到止损位置出场,,False,4.98,,0,0
600452,2013-06-04,"观望,未进场",,False,8.49,,0,0
600027,2016-10-19,止损出场,2016-10-24,False,5.06,2016-10-31,5.01,-0.04999999999999982
600110,2012-02-06,止损出场,2012-02-09,True,4.09,2012-02-29,3.9,-0.18999999999999995
600098,2014-05-15,未进场就被达到止损位置出场,,False,4.98,,0,0
600023,2014-07-16,压到红线止损出场,2014-07-24,True,4.65,2014-08-11,4.750625,0.10062499999999996
600452,2013-05-15,压到红线止损出场,2013-05-20,True,8.3,2013-06-03,8.47375,0.17375000000000007
600110,2011-10-20,未进场就被达到止损位置出场,,False,5.39,,0,0
600027,2016-10-18,止损出场,2016-10-21,False,5.06,2016-11-02,4.97,-0.08999999999999986
600098,2014-05-14,未进场就被达到止损位置出场,,False,4.99,,0,0
600023,2014-07-15,未进场就被达到止损位置出场,,False,4.65,,0,0
600452,2013-05-14,压到红线止损出场,2013-05-17,True,8.31,2013-06-03,8.47375,0.16375000000000028
600110,2011-10-20,未进场就被达到止损位置出场,,False,5.39,,0,0
600027,2016-10-17,未进场就被达到止损位置出场,,False,5.05,,0,0
600098,2014-05-13,止损出场,2014-05-22,False,5.01,2014-05-23,4.95,-0.05999999999999961
600023,2014-07-07,压到红线止损出场,2014-07-10,True,4.54,2014-07-21,4.53,-0.009999999999999787
600452,2013-05-13,未进场就被达到止损位置出场,,False,8.31,,0,0
600027,2016-04-20,未进场就被达到止损位置出场,,False,5.57,,0,0
600110,2011-10-19,压到红线止损出场,2011-10-26,True,5.39,2011-11-09,5.4468749999999995,0.05687499999999979
600098,2014-05-12,止损出场,2014-05-22,False,5.01,2014-05-23,4.93,-0.08000000000000007
600023,2014-05-29,压到红线止损出场,2014-06-04,True,6.15,2014-06-10,6.117142857142857,-0.03285714285714292
600452,2013-05-09,压到红线止损出场,2013-05-14,True,8.29,2013-06-03,8.47375,0.18375000000000163
600027,2016-04-19,未进场就被达到止损位置出场,,False,5.61,,0,0
600110,2011-03-08,压到红线止损出场,2011-03-11,True,8.49,2011-03-21,8.478125,-0.011874999999999858
600098,2014-04-21,未进场就被达到止损位置出场,,False,5.12,,0,0
600023,2014-05-29,压到红线止损出场,2014-06-04,True,6.15,2014-06-10,6.117142857142857,-0.03285714285714292
600452,2013-05-09,压到红线止损出场,2013-05-14,True,8.29,2013-06-03,8.47375,0.18375000000000163
600027,2014-09-22,止损出场,2014-09-25,False,4.09,2014-10-13,3.9,-0.18999999999999995
600110,2010-10-25,未进场就被达到止损位置出场,,False,7.9,,0,0
600098,2014-02-10,压到红线止损出场,2014-02-13,True,5.12,2014-02-19,5.064166666666666,-0.05583333333333407
600023,2014-05-28,未进场就被达到止损位置出场,,False,6.15,,0,0
600110,2009-10-27,未进场就被达到止损位置出场,,False,7.05,,0,0
600452,2013-05-08,压到红线止损出场,2013-05-13,True,8.29,2013-06-03,8.47375,0.18375000000000163
600027,2014-05-14,止损出场,2014-05-19,True,3.23,2014-06-17,3.15,-0.08000000000000007
600023,2014-05-12,未进场就被达到止损位置出场,,False,6.23,,0,0
600098,2014-01-08,压到红线止损出场,2014-01-21,True,4.86,2014-02-07,4.971428571428571,0.11142857142857032
600027,2014-04-21,未进场就被达到止损位置出场,,False,3.24,,0,0
600452,2013-05-07,压到红线止损出场,2013-05-10,True,8.25,2013-06-03,8.47375,0.22375000000000078
600023,2014-03-24,未进场就被达到止损位置出场,,False,6.43,,0,0
600098,2013-10-15,未进场就被达到止损位置出场,,False,5.67,,0,0
600027,2014-03-12,未进场就被达到止损位置出场,,False,2.98,,0,0
600452,2013-05-06,压到红线止损出场,2013-05-09,True,8.2,2013-06-03,8.47375,0.2737500000000015
600098,2013-07-24,压到红线止损出场,2013-07-29,True,4.8,2013-07-30,4.92375,0.12375000000000025
600027,2014-02-26,压到红线止损出场,2014-03-03,True,3.02,2014-04-16,3.1914285714285713,0.17142857142857126
600452,2013-05-02,压到红线止损出场,2013-05-07,True,8.14,2013-06-03,8.47375,0.3337500000000002
600098,2012-11-22,止损出场,2012-12-05,True,6.73,2012-12-06,6.63,-0.10000000000000053
600452,2013-05-02,压到红线止损出场,2013-05-07,True,8.14,2013-06-03,8.47375,0.3337500000000002
600027,2014-02-25,压到红线止损出场,2014-02-28,True,2.96,2014-04-16,3.1914285714285713,0.23142857142857132
600098,2012-11-22,止损出场,2012-12-05,True,6.73,2012-12-06,6.63,-0.10000000000000053
600452,2013-04-25,未进场就被达到止损位置出场,,False,8.22,,0,0
600027,2014-02-24,止损出场,2014-02-27,False,3.01,2014-03-10,2.88,-0.1299999999999999
600098,2012-11-21,止损出场,2012-11-26,False,6.72,2012-11-27,6.6,-0.1200000000000001
600452,2013-04-25,未进场就被达到止损位置出场,,False,8.22,,0,0
600027,2014-01-22,未进场就被达到止损位置出场,,False,3.03,,0,0
600098,2012-11-20,未进场就被达到止损位置出场,,False,6.75,,0,0
600452,2013-04-24,未进场就被达到止损位置出场,,False,8.22,,0,0
600027,2014-01-21,止损出场,2014-01-24,False,2.95,2014-02-26,2.83,-0.1200000000000001
600098,2012-07-17,未进场就被达到止损位置出场,,False,6.75,,0,0
600452,2013-04-23,未进场就被达到止损位置出场,,False,8.23,,0,0
600027,2014-01-20,压到红线止损出场,2014-01-23,True,2.89,2014-02-07,2.974285714285714,0.08428571428571408
600098,2012-07-16,未进场就被达到止损位置出场,,False,6.85,,0,0
600452,2013-04-22,未进场就被达到止损位置出场,,False,8.27,,0,0
600027,2013-02-26,未进场就被达到止损位置出场,,False,4.27,,0,0
600098,2012-04-23,未进场就被达到止损位置出场,,False,7.05,,0,0
600452,2013-04-18,止损出场,2013-04-23,False,8.21,2013-04-24,8.0,-0.21000000000000085
600027,2012-05-30,止损出场,2012-06-04,True,3.28,2012-06-08,3.18,-0.09999999999999964
600098,2011-10-19,压到红线止损出场,2011-10-24,True,5.84,2011-11-18,6.3875,0.5475000000000003
600452,2013-04-18,止损出场,2013-04-23,False,8.21,2013-04-24,8.0,-0.21000000000000085
600027,2012-04-17,压到红线止损出场,2012-05-02,True,3.1,2012-05-21,3.24125,0.14124999999999988
600452,2013-04-17,止损出场,2013-04-22,False,8.12,2013-04-24,8.0,-0.11999999999999922
600098,2011-10-18,压到红线止损出场,2011-10-25,True,5.92,2011-11-18,6.3875,0.46750000000000025
600027,2012-04-16,未进场就被达到止损位置出场,,False,3.1,,0,0
600452,2013-04-16,止损出场,2013-04-19,False,8.12,2013-04-26,7.92,-0.1999999999999993
600098,2010-06-30,压到红线止损出场,2010-07-05,True,5.61,2010-07-16,5.571875,-0.038124999999999964
600027,2012-02-22,止损出场,2012-02-27,False,3.31,2012-02-28,3.24,-0.06999999999999984
600452,2013-04-15,未进场就被达到止损位置出场,,False,8.11,,0,0
600098,2010-06-29,未进场就被达到止损位置出场,,False,6.02,,0,0
600027,2012-02-21,未进场就被达到止损位置出场,,False,3.32,,0,0
600452,2013-03-20,未进场就被达到止损位置出场,,False,8.66,,0,0
600098,2010-06-28,未进场就被达到止损位置出场,,False,6.09,,0,0
600027,2012-02-20,未进场就被达到止损位置出场,,False,3.36,,0,0
600452,2013-03-19,止损出场,2013-03-22,False,8.52,2013-03-28,8.22,-0.29999999999999893
600027,2011-03-22,未进场就被达到止损位置出场,,False,3.55,,0,0
600098,2010-04-27,"观望,未进场",,False,8.0,,0,0
600452,2013-03-07,"观望,未进场",,False,9.05,,0,0
600098,2009-11-17,压到红线止损出场,2009-11-20,True,7.3,2009-12-07,7.648124999999999,0.3481249999999996
